participant_id,event_number,peripheral_id,score
sub-11,38,P1,0
sub-11,38,P2,2
sub-11,38,P3,2
sub-11,38,P4,0
sub-11,38,P5,0
sub-11,38,P6,0
sub-11,38,P7,0
sub-11,38,P8,0
sub-11,39,P1,0
sub-11,39,P2,0
sub-11,39,P3,0
sub-11,39,P4,0
sub-11,39,P5,0
sub-11,39,P6,1
sub-11,39,P7,0
sub-11,40,P1,0
sub-11,40,P2,0
sub-11,40,P3,0
sub-11,40,P4,0
sub-11,40,P5,0
sub-11,41,P1,0
sub-11,41,P2,1
sub-11,41,P3,0
sub-11,41,P4,0
sub-11,41,P5,2
sub-11,41,P6,0
sub-11,41,P7,0
sub-11,42,P1,0
sub-11,42,P2,0
sub-11,42,P3,0
sub-11,42,P4,0
sub-11,42,P5,0
sub-11,42,P6,1
sub-11,42,P7,0
sub-11,42,P8,0
sub-11,42,P9,0
sub-11,43,P1,0
sub-11,43,P2,0
sub-11,43,P3,0
sub-11,43,P4,2
sub-11,43,P5,0
sub-11,43,P6,0
sub-11,44,P1,0
sub-11,44,P2,2
sub-11,44,P3,0
sub-11,44,P4,0
sub-11,44,P5,0
sub-11,44,P6,0
sub-11,45,P1,0
sub-11,45,P2,0
sub-11,45,P3,0
sub-11,45,P4,0
sub-11,45,P5,1
sub-11,45,P6,0
sub-11,45,P7,2
sub-11,46,P1,0
sub-11,46,P2,0
sub-11,46,P3,0
sub-11,46,P4,0
sub-11,46,P5,2
sub-11,46,P6,0
sub-11,46,P7,0
sub-11,46,P8,0
sub-11,46,P9,0
sub-11,46,P10,0
sub-11,46,P11,0
sub-11,47,P1,0
sub-11,47,P2,0
sub-11,47,P3,0
sub-11,47,P4,0
sub-11,47,P5,0
sub-11,47,P6,0
sub-11,47,P7,0
sub-11,48,P1,0
sub-11,48,P2,0
sub-11,48,P3,0
sub-11,48,P4,0
sub-11,48,P5,0
sub-11,48,P6,0
sub-11,48,P7,0
sub-11,48,P8,2
sub-11,48,P9,0
sub-11,49,P1,0
sub-11,49,P2,0
sub-11,49,P3,0
sub-11,49,P4,0
sub-11,49,P5,0
sub-11,49,P6,1
sub-11,49,P7,0
sub-11,49,P8,2
sub-11,50,P1,0
sub-11,50,P2,2
sub-11,50,P3,0
sub-11,50,P4,0
sub-11,50,P5,0
sub-11,50,P6,0
sub-11,50,P7,0
sub-11,51,P1,0
sub-11,51,P2,0
sub-11,51,P3,0
sub-11,51,P4,0
sub-11,51,P5,0
sub-11,51,P6,0
sub-11,51,P7,0
sub-11,51,P8,0
sub-11,51,P9,1
sub-11,52,P1,0
sub-11,52,P2,0
sub-11,52,P3,0
sub-11,52,P4,0
sub-11,52,P5,0
sub-11,52,P6,0
sub-11,52,P7,0
sub-11,53,P1,2
sub-11,53,P2,0
sub-11,53,P3,2
sub-11,53,P4,0
sub-11,53,P5,0
sub-11,53,P6,0
sub-11,53,P7,0
sub-11,54,P1,0
sub-11,54,P2,0
sub-11,54,P3,0
sub-11,54,P4,0
sub-11,54,P5,0
sub-11,55,P1,0
sub-11,55,P2,0
sub-11,55,P3,2
sub-11,55,P4,0
sub-11,55,P5,0
sub-11,55,P6,0
sub-11,55,P7,2
sub-11,55,P8,2
sub-11,56,P1,0
sub-11,56,P2,0
sub-11,56,P3,2
sub-11,56,P4,0
sub-11,56,P5,0
sub-11,56,P6,2
sub-11,56,P7,0
sub-11,56,P8,1
sub-11,57,P1,0
sub-11,57,P2,2
sub-11,57,P3,0
sub-11,57,P4,1
sub-11,57,P5,0
sub-11,58,P1,2
sub-11,58,P2,2
sub-11,58,P3,0
sub-11,58,P4,2
sub-11,58,P5,2
sub-11,58,P6,1
sub-11,59,P1,0
sub-11,59,P2,0
sub-11,59,P3,2
sub-11,59,P4,2
sub-11,59,P5,0
sub-11,59,P6,0
sub-11,59,P7,2
sub-11,60,P1,0
sub-11,60,P2,0
sub-11,60,P3,0
sub-11,60,P4,1
sub-11,60,P5,1
sub-11,60,P6,0
sub-11,61,P1,0
sub-11,61,P2,0
sub-11,61,P3,0
sub-11,61,P4,0
sub-11,61,P5,0
sub-11,61,P6,0
sub-11,61,P7,2
sub-11,62,P1,0
sub-11,62,P2,0
sub-11,62,P3,0
sub-11,62,P4,2
sub-11,62,P5,0
sub-11,63,P1,0
sub-11,63,P2,0
sub-11,63,P3,0
sub-11,63,P4,0
sub-11,63,P5,0
sub-11,63,P6,0
sub-11,63,P7,0
sub-11,64,P1,0
sub-11,64,P2,0
sub-11,64,P3,0
sub-11,64,P4,1
sub-11,64,P5,0
sub-11,64,P6,0
sub-11,64,P7,0
sub-11,65,P1,0
sub-11,65,P2,2
sub-11,65,P3,0
sub-11,65,P4,2
sub-11,65,P5,0
sub-11,65,P6,0
sub-11,66,P1,0
sub-11,66,P2,0
sub-11,66,P3,0
sub-11,66,P4,1
sub-11,66,P5,0
sub-11,66,P6,2
sub-11,66,P7,0
sub-11,67,P1,2
sub-11,67,P2,0
sub-11,67,P3,0
sub-11,67,P4,1
sub-11,67,P5,0
sub-11,67,P6,0
sub-11,67,P7,0
sub-11,67,P8,0
sub-11,68,P1,0
sub-11,68,P2,0
sub-11,68,P3,1
sub-11,68,P4,0
sub-11,68,P5,2
sub-11,68,P6,1
sub-11,68,P7,0
